IDJwb,IDPSJ,Cosim-Unigram,Cosim-Bigram,TypeTokenRatio,WordCountRatio,labela,label
531,9,0.3522608684273004,0.051240155104417616,0.6792452830188679,0.05764287613074321,A,5
532,9,0.42358664483953323,0.10926184100254628,0.71875,0.5730039009253378,B,4
533,9,0.6627233373960053,0.3368986806415948,0.74,0.08683227582927887,A,5
534,9,0.19118852336615305,0.01713015012544632,0.8064516129032258,0.6085393244058817,B,4
535,9,0.44751751729532097,0.10667710758896745,0.6304347826086957,0.14620194038096707,A,5
536,9,0.490956704322219,0.1047302114056318,0.5844155844155844,0.0017903907136904427,A,5
537,9,0.36346587749536247,0.06609962769164328,0.5892857142857143,0.037858932961968746,A,5
538,9,0.3354811559702821,0.08583607133315099,0.8461538461538461,0.7643126128217472,C,3
539,9,0.38015525731693617,0.06666373100539075,0.8333333333333334,0.6429601378600831,C,3
540,9,0.37992584286649017,0.0862667124159433,0.8064516129032258,0.6085393244058817,C,3
541,9,0.5110309666803413,0.10454046922442473,0.7931034482758621,0.6759659534078198,C,3
542,9,0.33884939810532555,0.1105425909371748,0.8888888888888888,0.7368018382600305,C,3
543,9,0.33094942991523496,0.1116218792449877,0.7931034482758621,0.6759659534078198,C,3
544,9,0.33507888350632314,0.06426579645151831,0.9,0.6429601378600831,C,3
545,9,0.3847163239693374,0.06547952253743526,0.9,0.6429601378600831,C,3
546,9,0.33252107524034624,0.09182754068734156,0.7931034482758621,0.6759659534078198,C,3
547,9,0.26883131644335356,0.05687097689614379,0.8529411764705882,0.5,D,2
548,9,0.4354721404811527,0.11651702800688724,0.8055555555555556,0.4269960990746621,D,2
549,10,0.6143095822684631,0.15554715703097205,0.6730769230769231,0.0661705188815137,A,5
550,10,0.5636942170470651,0.10798869079040216,0.5523809523809524,2.920397654274953e-05,A,5
551,10,0.3827305380659117,0.07082336308355697,0.5660377358490566,2.5210234758989254e-05,B,4
552,10,0.5971497601769997,0.2578752200551449,0.42857142857142855,0.09922349417122042,B,4
553,10,0.658484233691461,0.23478246722668064,0.4772727272727273,0.1868532215658598,B,4
554,10,0.5385673537123655,0.032799755176608714,0.68,0.8131467784341401,A,5
555,10,0.2608366193473954,0.0,0.9705882352941176,0.5,A,5
556,10,0.8523917976357293,0.3252953255119271,0.7931034482758621,0.6759659534078198,A,5
557,10,0.6131954560260302,0.06831850977109272,0.8461538461538461,0.9564048455420865,B,4
558,10,0.1904936484391822,0.0,1.0,0.9814868665335518,B,4
559,10,0.5171486538213652,0.22816311931963507,0.5,0.2926904290746007,C,3
560,10,0.6931393723961761,0.284269705908776,0.7058823529411765,0.9241418199787566,E,1
561,10,0.36499242156725503,0.10363992725111786,0.7090909090909091,0.04359515445791353,B,4
562,10,0.4727535674212582,0.14120706089152418,1.0,0.978616691868259,C,3
563,10,0.32557268005866064,0.10259046217096526,0.8048780487804879,0.26319816173996957,C,3
