IDJwb,IDPSJ,Cosim-Unigram,Cosim-Bigram,TypeTokenRatio,WordCountRatio,labela,label
1,1,1.0000000000000002,0.9999999999999992,0.7058823529411765,0.5,A,5
2,1,0.02206896468229522,0.0,0.7272727272727273,0.853798059619033,C,3
3,1,0.3869244765965185,0.040003983720512254,0.7777777777777778,0.1655296252112682,A,5
4,1,0.24035018617204804,0.11462356641357772,0.7857142857142857,0.9498448031311921,D,2
5,1,0.45472847774418546,0.11989972402999888,0.6,0.1655296252112682,A,5
6,1,0.24104169400614134,0.019614800928037683,0.5576923076923077,0.0661705188815137,A,5
7,1,0.5347022778998007,0.08772879535736824,0.46511627906976744,0.21023169065441602,A,5
8,1,0.2474387664445453,0.020044672780824134,0.4406779661016949,0.024687266481976746,A,5
9,1,0.41943815557228004,0.05288809145711217,0.8928571428571429,0.7073095709253993,A,5
10,1,0.2561002397120894,0.03567904473137669,0.5072463768115942,0.005782851030796642,A,5
11,1,0.30024962662792265,0.05087510165879644,0.5294117647058824,0.5,A,5
12,1,0.34474887447761005,0.030842907858530513,0.6756756756756757,0.39146067559411846,A,5
13,1,0.49694932119877383,0.10201793458572185,1.0,0.9910390914094755,D,2
14,1,0.09383645099432086,0.0,0.7692307692307693,0.9564048455420865,A,5
15,1,0.0,0.0,0.7692307692307693,0.9564048455420865,A,5
16,1,0.5801428380854735,0.1370702015489051,0.625,0.978616691868259,B,4
17,1,0.07073113204465635,0.0,1.0,0.978616691868259,D,2
18,1,0.07678581071497328,0.0,0.7037037037037037,0.7643126128217472,C,3
19,1,0.38636425880650815,0.03219494485796574,0.6730769230769231,0.0661705188815137,A,5
20,1,0.05476323725977541,0.0,0.4166666666666667,0.4269960990746621,A,5
21,1,0.03830406515870808,0.0,0.7857142857142857,0.7073095709253993,C,3
22,1,0.3565371186792178,0.0,0.75,0.9621410670380313,C,3
23,1,0.46917686453247254,0.11638973090891018,0.7272727272727273,0.5366985918197641,A,5
24,1,0.24642888387552225,0.04010338747712565,0.5084745762711864,0.024687266481976746,A,5
25,1,0.3999165148273211,0.07901243005183722,0.6944444444444444,0.4269960990746621,A,5
26,1,0.24669055264240933,0.041181035152129654,1.0,0.9715131372000663,A,5
27,1,0.44608534071301287,0.08889562567297957,0.5,0.6429601378600831,A,5
28,1,0.37396845445435156,0.033565570466427455,0.5957446808510638,0.12878272640327323,A,5
29,1,0.3083927861237006,0.046455676461241706,0.6326530612244898,0.09922349417122042,A,5
30,1,0.0,0.0,1.0,0.9896342007719289,E,1
31,1,0.5801428380854735,0.1367919362947041,0.625,0.978616691868259,B,4
32,1,0.617548689343792,0.1236725936599144,0.75,0.9621410670380313,B,4
33,1,0.013531036451430166,0.0194031864647526,0.71875,0.5730039009253378,C,3
34,1,0.5801428380854735,0.1367919362947041,0.75,0.9621410670380313,B,4
35,1,0.0,0.0,0.8,0.9715131372000663,C,3
36,1,0.3622120830055151,0.1634488667618597,0.5714285714285714,0.013861168055877376,A,5
37,1,0.2181177587912426,0.008430514480719563,0.6122448979591837,0.09922349417122042,B,4
38,1,0.4451654308062069,0.13059251819173417,0.6206896551724138,0.6759659534078198,A,5
39,1,0.007305802023412018,0.0,0.6842105263157895,0.9007765058287797,C,3
40,1,0.0,0.0,1.0,0.9922550654732578,E,1
41,1,0.39919638695934895,0.044697107420489185,0.4444444444444444,0.0037276773391546145,B,4
42,1,0.03872722523484623,0.0,0.7567567567567568,0.39146067559411846,C,3
43,1,0.34155007582390184,0.03524382764968007,0.7037037037037037,0.7368018382600305,A,5
44,1,0.043070924343676424,0.0,0.7428571428571429,0.46330140818023613,C,3
45,1,0.5801428380854735,0.1370702015489051,0.75,0.9621410670380313,B,4
46,1,0.5359857186828015,0.06427755410576341,0.7058823529411765,0.9241418199787566,A,5
47,1,0.4034198307391342,0.04230253322384094,0.6461538461538462,0.010365799228071217,A,5
48,1,0.02517913119558832,0.0,0.6428571428571429,0.35703986213991684,C,3
49,1,0.4387891966172686,0.05356599062242228,0.625,0.978616691868259,B,4
50,1,0.38242491080170116,0.02110614660663352,0.373134328358209,0.007744934526742161,A,5
51,1,0.0516427481225877,0.012944151650441115,0.5070422535211268,0.0043156752175704405,A,5
52,1,0.0,0.0,0.8125,0.9338294811184863,C,3
53,1,0.42585977974060807,0.04704791426929769,0.5411764705882353,0.0005527786369235996,A,5
54,1,0.0,0.0,1.0,0.9839780992822406,D,2
55,1,0.020706556579456643,0.0,0.9,0.9715131372000663,C,3
56,1,0.033189894762115854,0.0,0.9473684210526315,0.9007765058287797,C,3
57,1,0.5916709327944745,0.1037106140119036,0.7857142857142857,0.9498448031311921,B,4
58,1,0.5429222570804448,0.12237293970919341,0.53125,0.5730039009253378,A,5
59,1,0.539569230802216,0.06960490182347943,0.5185185185185185,0.08683227582927887,A,5
60,1,0.28355931466107165,0.04086204728910237,0.6637931034482759,5.7931792569742005e-06,A,5
61,1,0.0,0.0,0.75,0.978616691868259,E,1
62,1,0.4436028598151376,0.07379605960142348,0.8461538461538461,0.9564048455420865,C,3
63,1,0.0,0.0,0.7058823529411765,0.9241418199787566,C,3
64,1,0.2795903145822225,0.0,0.4925373134328358,0.007744934526742161,A,5
65,1,0.027869736692517882,0.0,0.6296296296296297,0.7368018382600305,C,3
66,1,0.4679378709210925,0.09579605650982892,0.4857142857142857,0.46330140818023613,B,4
67,1,0.07550681996608144,0.02762612893838908,0.7027027027027027,0.39146067559411846,C,3
68,1,0.4494416378387672,0.050416200892543686,0.6153846153846154,0.0015459211192709779,A,5
69,1,0.40212491851667465,0.05412109130330472,0.6363636363636364,0.853798059619033,A,5
70,1,0.08805468251566398,0.0,0.9545454545454546,0.853798059619033,E,1
71,1,0.5801428380854735,0.13843092120244782,0.625,0.978616691868259,B,4
72,1,0.022971690186724156,0.0,0.8,0.789768309345584,C,3
73,1,0.5849904759239519,0.14182049461945406,0.4,0.0011524571036506093,A,5
